순위,종목코드,종목명,현재가,대비,등락률,거래량,거래대금,시가,고가,저가,시가총액,시가총액비중(%),상장주식수(천주),외국인 보유주식수,외국인 지분율(%),총카운트
1986,002420,세기상사,"90,800","500","0.6","932","84,052,300","90,300","91,800","87,800","37,009,353,600","0.00","407,592",,,
1987,052600,한네트,"3,190","20","0.6","21,502","68,349,955","3,150","3,210","3,150","36,888,203,000","0.00","11,563,700",,,
1988,167380,나무기술,"15,900","-100","-0.6","751","11,906,000","15,800","16,000","15,800","36,765,570,000","0.00","2,312,300",,,
1989,115570,스타플렉스,"5,690","-10","-0.2","1,276","7,219,900","5,620","5,690","5,580","36,721,746,460","0.00","6,453,734",,,
1990,060380,동양에스텍,"3,670","160","4.6","54,979","194,414,750","3,510","3,670","3,450","36,700,000,000","0.00","10,000,000",,,
1991,005450,신한,"5,210","40","0.8","36,072","187,868,510","5,130","5,320","5,100","36,588,991,190","0.00","7,022,839",,,
1992,197140,디지캡,"11,500","500","4.6","55","591,650","11,500","12,000","10,550","36,266,181,500","0.00","3,153,581",,,
1993,050760,에스폴리텍,"2,215","45","2.1","123,830","273,835,535","2,185","2,255","2,170","36,181,311,770","0.00","16,334,678",,,
1994,100030,모바일리더,"10,950","-100","-0.9","13,162","143,712,550","11,000","11,200","10,750","35,956,668,300","0.00","3,283,714",,,
1995,079170,한창산업,"6,910","-20","-0.3","13,827","95,235,150","7,090","7,090","6,800","35,932,000,000","0.00","5,200,000",,,
1996,039740,한국정보공학,"4,480","150","3.5","60,297","262,898,255","4,330","4,520","4,255","35,922,418,560","0.00","8,018,397",,,
1997,130740,티피씨글로벌,"3,800","35","0.9","74,129","285,423,015","3,765","3,920","3,765","35,910,000,000","0.00","9,450,000",,,
1998,232680,라온테크,"8,480","710","9.1","10,786","86,155,430","8,590","8,590","6,910","35,872,138,400","0.00","4,230,205",,,
1999,080530,코디,"1,795","0","0.0","0","0","0","0","0","35,337,403,920","0.00","19,686,576",,,
2000,044780,에이치케이,"1,910","5","0.3","135,051","258,985,510","1,980","2,000","1,840","35,250,553,170","0.00","18,455,787",,,
2001,067010,이씨에스,"4,685","5","0.1","7,503","35,008,730","4,700","4,700","4,650","35,137,500,000","0.00","7,500,000",,,
2002,078590,두올산업,"2,700","10","0.4","483,943","1,295,518,025","2,690","2,730","2,610","34,763,229,000","0.00","12,875,270",,,
2003,172580,하이골드12호,"2,655","10","0.4","7,964","21,121,580","2,685","2,685","2,640","34,633,147,500","0.00","13,044,500",,,
2004,113810,디젠스,"1,530","-60","-3.8","442,217","689,706,420","1,625","1,635","1,525","34,620,918,030","0.00","22,628,051",,,
2005,098120,마이크로컨텍솔,"4,130","-100","-2.4","90,113","374,180,075","4,205","4,210","4,125","34,331,723,580","0.00","8,312,766",,,
2006,093380,풍강,"3,470","65","1.9","16,403","55,881,280","3,405","3,470","3,375","34,281,216,110","0.00","9,879,313",,,
2007,086250,화신테크,"3,515","15","0.4","250,220","869,585,565","3,425","3,600","3,390","34,095,500,000","0.00","9,700,000",,,
2008,080440,에스제이케이,"982","48","5.1","483,809","464,523,785","949","990","938","34,094,087,460","0.00","34,719,030",,,
2009,099410,동방선기,"2,505","215","9.4","685,111","1,693,431,840","2,400","2,640","2,350","33,920,210,010","0.00","13,541,002",,,
2010,134580,디엠티,"3,000","-30","-1.0","20,501","62,030,775","3,065","3,115","2,985","33,750,000,000","0.00","11,250,000",,,
2011,206950,볼빅,"7,980","480","6.4","257","1,924,130","7,500","7,980","7,430","33,382,997,340","0.00","4,183,333",,,
2012,054410,케이피티,"6,590","50","0.8","15,419","101,656,680","6,620","6,730","6,510","33,345,400,000","0.00","5,060,000",,,
2013,043260,성호전자,"1,130","10","0.9","630,706","704,755,670","1,125","1,140","1,100","33,341,940,460","0.00","29,506,142",,,
2014,001140,국보,"19,800","-750","-3.6","74,802","1,525,801,750","20,450","22,000","19,500","33,309,619,200","0.00","1,682,304",,,
2015,058110,멕아이씨에스,"6,200","-100","-1.6","17,468","108,614,370","6,270","6,300","6,090","33,241,300,000","0.00","5,361,500",,,
2016,122800,썬텍,"1,000","0","0.0","0","0","0","0","0","33,153,085,000","0.00","33,153,085",,,
2017,076340,관악산업,"6,800","-380","-5.3","11,320","72,407,060","7,200","7,200","6,120","33,125,928,000","0.00","4,871,460",,,
2018,279600,미디어젠,"11,400","-400","-3.4","810","9,284,000","11,500","11,500","11,400","33,060,000,000","0.00","2,900,000",,,
2019,003475,유안타증권우,"2,560","-60","-2.3","11,234","28,859,690","2,620","2,630","2,545","33,055,262,720","0.00","12,912,212",,,
2020,020400,대동금속,"68,600","1,100","1.6","3,139","213,327,000","67,600","69,900","66,200","32,928,000,000","0.00","480,000",,,
2021,131760,파인텍,"3,190","-30","-0.9","26,032","82,955,785","3,290","3,290","3,150","32,654,138,330","0.00","10,236,407",,,
2022,211050,인카금융서비스,"11,000","-500","-4.4","127","1,409,000","11,000","11,500","11,000","32,576,181,000","0.00","2,961,471",,,
2023,002355,넥센타이어1우B,"5,010","30","0.6","2,429","12,108,150","5,010","5,010","4,970","32,565,000,000","0.00","6,500,000",,,
2024,043360,디지아이,"3,600","80","2.3","39,174","138,245,950","3,600","3,610","3,480","32,400,000,000","0.00","9,000,000",,,
2025,089890,코세스,"3,830","5","0.1","68,004","261,724,020","3,840","3,940","3,800","32,272,016,620","0.00","8,426,114",,,
2026,032040,C&S자산관리,"4,375","0","0.0","0","0","0","0","0","32,149,836,250","0.00","7,348,534",,,
2027,069330,유아이디,"2,700","25","0.9","38,678","103,612,190","2,675","2,715","2,655","32,097,038,400","0.00","11,887,792",,,
2028,064850,에프앤가이드,"4,605","-195","-4.1","4,714","20,367,840","4,900","4,900","4,080","32,073,825,000","0.00","6,965,000",,,
2029,045340,토탈소프트,"3,740","185","5.2","119,127","432,031,415","3,600","3,745","3,525","32,007,069,600","0.00","8,558,040",,,
2030,126340,비나텍,"9,500","0","0.0","150","1,425,000","9,500","9,500","9,500","31,994,831,500","0.00","3,367,877",,,
2031,069140,누리플랜,"6,730","220","3.4","73,153","490,542,870","6,450","6,930","6,450","31,976,928,730","0.00","4,751,401",,,
2032,001465,BYC우,"148,000","500","0.3","21","3,146,500","148,500","154,000","146,500","31,876,980,000","0.00","215,385",,,
2033,067730,로지시스,"3,410","-5","-0.2","12,715","43,114,215","3,415","3,445","3,350","31,852,544,020","0.00","9,340,922",,,
2034,001420,태원물산,"4,185","125","3.1","105,135","438,904,350","4,060","4,260","4,060","31,806,000,000","0.00","7,600,000",,,
2035,007530,영신금속,"2,465","15","0.6","390,923","959,998,775","2,460","2,505","2,405","31,633,266,120","0.00","12,832,968",,,
2036,003720,삼영화학,"930","30","3.3","1,135,448","1,053,250,686","921","942","906","31,620,000,000","0.00","34,000,000",,,
2037,153460,네이블,"4,840","5","0.1","8,345","40,323,520","4,780","4,960","4,780","31,605,267,760","0.00","6,530,014",,,
2038,051980,중앙리빙테크,"1,395","35","2.6","250,316","343,768,035","1,360","1,405","1,330","31,521,546,945","0.00","22,596,091",,,
2039,236340,메디젠휴먼케어,"13,650","-850","-5.9","2,566","33,737,150","14,950","15,000","12,400","31,461,775,800","0.00","2,304,892",,,
2040,119830,아이텍반도체,"5,910","90","1.6","27,225","158,858,600","5,820","5,910","5,750","31,426,696,860","0.00","5,317,546",,,
2041,200580,메디쎄이,"9,030","-270","-2.9","198","1,787,940","9,030","9,030","9,030","31,407,775,770","0.00","3,478,159",,,
2042,105330,케이엔더블유,"5,540","-200","-3.5","15,711","88,299,360","5,740","5,750","5,540","31,363,862,380","0.00","5,661,347",,,
2043,082660,삼우엠스,"776","-4","-0.5","268,755","208,723,042","786","786","770","31,301,177,544","0.00","40,336,569",,,
2044,025890,한국주강,"2,765","50","1.8","44,840","122,518,915","2,730","2,800","2,675","31,270,101,135","0.00","11,309,259",,,
2045,077280,한컴지엠디,"2,655","-40","-1.5","23,558","63,039,120","2,690","2,710","2,650","31,239,630,045","0.00","11,766,339",,,
2046,149010,아이케이세미콘,"9,980","0","0.0","0","0","0","0","0","31,137,600,000","0.00","3,120,000",,,
2047,051380,피씨디렉트,"4,100","-50","-1.2","10,747","44,353,875","4,150","4,175","4,100","30,914,557,600","0.00","7,540,136",,,
2048,024850,피에스엠씨,"787","-20","-2.5","227,102","181,878,486","807","829","780","30,477,520,187","0.00","38,726,201",,,
2049,009620,삼보산업,"7,370","70","1.0","19,514","139,921,900","7,300","7,650","7,000","30,401,250,000","0.00","4,125,000",,,
2050,221610,한솔씨앤피,"7,580","150","2.0","248","1,878,280","7,500","7,640","7,500","30,272,041,340","0.00","3,993,673",,,
2051,010420,한솔PNS,"1,465","5","0.3","186,856","272,255,670","1,450","1,480","1,440","30,022,262,580","0.00","20,493,012",,,
2052,079810,디이엔티,"3,340","5","0.2","5,265","17,493,955","3,370","3,370","3,295","29,991,630,200","0.00","8,979,530",,,
2053,044990,에이치엔에스하이텍,"3,985","105","2.7","315","1,184,625","3,760","3,985","3,760","29,931,590,040","0.00","7,511,064",,,
2054,024940,PN풍년,"2,990","45","1.5","22,001","65,455,240","2,945","3,040","2,945","29,900,000,000","0.00","10,000,000",,,
2055,229480,줌인터넷,"2,760","45","1.7","0","0","0","0","0","29,827,976,880","0.00","10,807,238",,,
2056,067770,세진티에스,"3,550","-15","-0.4","20,929","74,738,365","3,565","3,765","3,535","29,807,905,150","0.00","8,396,593",,,
2057,033250,체시스,"1,240","20","1.6","359,946","450,451,740","1,220","1,290","1,220","29,760,000,000","0.00","24,000,000",,,
2058,204210,모두투어리츠,"3,785","20","0.5","299","1,111,150","3,755","3,810","3,655","29,624,494,775","0.00","7,826,815",,,
2059,089790,제이티,"3,275","-30","-0.9","190,563","625,544,560","3,340","3,400","3,180","29,544,475,850","0.00","9,021,214",,,
2060,140890,트러스제7호,"3,050","55","1.8","13","38,930","2,990","3,050","2,990","29,542,300,000","0.00","9,686,000",,,
2061,277880,티에스아이,"5,350","150","2.9","1","5,350","5,350","5,350","5,350","29,529,806,500","0.00","5,519,590",,,
2062,083470,KJ프리텍,"1,385","-35","-2.5","435,857","605,536,390","1,420","1,445","1,360","29,463,154,860","0.00","21,273,036",,,
2063,099340,하나니켈1호,"1,280","-10","-0.8","84,766","107,871,745","1,270","1,290","1,260","29,127,936,000","0.00","22,756,200",,,
2064,080580,오킨스전자,"4,695","95","2.1","35,046","162,661,015","4,595","4,695","4,545","29,109,000,000","0.00","6,200,000",,,
2065,058450,일야,"2,965","85","3.0","54,218","157,266,530","2,900","2,965","2,855","28,997,700,000","0.00","9,780,000",,,
2066,173130,오파스넷,"9,770","-10","-0.1","881","8,607,370","9,770","9,770","9,770","28,992,494,540","0.00","2,967,502",,,
2067,266870,플렉스파워에이더블유에스,"4,500","290","6.9","12,399","55,416,860","4,300","4,500","4,300","28,839,060,000","0.00","6,408,680",,,
2068,090150,광진윈텍,"2,985","-5","-0.2","87,145","262,098,220","2,990","3,080","2,930","28,830,303,105","0.00","9,658,393",,,
2069,001770,신화실업,"23,650","550","2.4","2,763","64,484,100","23,100","23,650","23,100","28,731,864,700","0.00","1,214,878",,,
2070,029480,바른테크놀로지,"873","11","1.3","65,161","56,336,996","862","889","860","28,630,283,805","0.00","32,795,285",,,
2071,051630,진양화학,"2,380","0","0.0","11,598","27,754,820","2,380","2,420","2,370","28,560,000,000","0.00","12,000,000",,,
2072,058420,제이웨이,"1,895","55","3.0","460,647","884,676,795","1,850","1,980","1,850","28,546,677,950","0.00","15,064,210",,,
2073,073010,케이에스피,"3,760","0","0.0","0","0","0","0","0","28,353,836,640","0.00","7,540,914",,,
2074,232270,케이비제9호스팩,"2,035","0","0.0","47,048","95,771,375","2,030","2,040","2,030","28,114,949,500","0.00","13,815,700",,,
2075,023770,플레이위드,"8,100","50","0.6","20,091","160,661,930","8,230","8,230","7,900","28,032,885,000","0.00","3,460,850",,,
2076,121890,에스디시스템,"3,180","250","8.5","335,660","1,037,582,560","2,995","3,190","2,975","27,865,316,040","0.00","8,762,678",,,
2077,073190,듀오백,"2,325","-5","-0.2","28,492","66,515,190","2,355","2,370","2,310","27,825,693,000","0.00","11,968,040",,,
2078,026260,위너지스,"309","0","0.0","0","0","0","0","0","27,779,158,401","0.00","89,900,189",,,
2079,098660,에스티오,"3,285","50","1.6","9,536","30,738,460","3,225","3,285","3,185","27,775,148,040","0.00","8,455,144",,,
2080,012600,청호컴넷,"3,285","105","3.3","6,901","22,932,430","3,255","3,450","3,200","27,516,316,320","0.00","8,376,352",,,
2081,178600,대동고려삼,"6,200","0","0.0","0","0","0","0","0","27,280,000,000","0.00","4,400,000",,,
2082,115610,이미지스,"3,540","30","0.8","17,395","61,706,630","3,555","3,605","3,475","27,148,713,120","0.00","7,669,128",,,
2083,194610,우성아이비,"1,310","0","0.0","0","0","0","0","0","27,143,200,000","0.00","20,720,000",,,
2084,182690,테라셈,"1,940","170","9.6","704,504","1,341,544,285","1,770","1,950","1,770","27,094,699,600","0.00","13,966,340",,,
2085,139670,넥스트리밍,"3,850","90","2.4","6,331","23,923,780","3,760","3,850","3,720","27,015,107,350","0.00","7,016,911",,,
2086,134060,이퓨쳐,"5,660","70","1.2","23,711","134,885,160","5,590","5,810","5,510","26,993,955,000","0.00","4,769,250",,,
2087,047440,레이젠,"925","0","0.0","0","0","0","0","0","26,960,631,825","0.00","29,146,629",,,
2088,005030,부산주공,"916","4","0.4","160,386","147,314,017","912","924","912","26,884,167,648","0.00","29,349,528",,,
2089,281310,바이오시네틱스,"10,300","0","0.0","0","0","0","0","0","26,833,457,000","0.00","2,605,190",,,
2090,004365,세방우,"7,270","-30","-0.4","3,506","25,536,930","7,270","7,350","7,270","26,820,847,500","0.00","3,689,250",,,
2091,153360,하이골드3호,"1,660","5","0.3","2,170","3,588,445","1,665","1,665","1,650","26,808,651,400","0.00","16,149,790",,,
2092,099520,ITX엠투엠,"1,625","-25","-1.5","41,410","67,728,205","1,650","1,690","1,615","26,757,462,875","0.00","16,466,131",,,
2093,096870,엘디티,"4,000","-80","-2.0","66,973","264,834,545","4,080","4,125","3,875","26,713,600,000","0.00","6,678,400",,,
2094,186230,그린플러스,"9,800","10","0.1","5,451","54,282,080","9,780","10,000","9,780","26,657,822,800","0.00","2,720,186",,,
2095,224880,SGA임베디드,"6,030","0","0.0","0","0","0","0","0","26,641,534,950","0.00","4,418,165",,,
2096,250300,제이에스피브이,"1,125","0","0.0","2","2,250","1,125","1,125","1,125","26,631,754,875","0.00","23,672,671",,,
2097,251960,엠에프엠코리아,"25,500","0","0.0","0","0","0","0","0","26,520,000,000","0.00","1,040,000",,,
2098,267060,명진홀딩스,"3,735","485","14.9","1,200","4,482,000","3,735","3,735","3,735","26,178,338,610","0.00","7,008,926",,,
2099,123010,옵토팩,"5,240","160","3.2","13,756","70,494,710","5,100","5,290","5,050","26,134,023,160","0.00","4,987,409",,,
2100,019570,제미니투자,"653","6","0.9","353,446","234,008,252","648","689","646","26,120,000,000","0.00","40,000,000",,,
2101,006125,SK디스커버리우,"19,150","450","2.4","10,643","202,638,950","18,750","19,350","18,700","26,014,413,250","0.00","1,358,455",,,
2102,115530,씨엔플러스,"849","-20","-2.3","358,205","303,827,676","878","878","834","26,007,866,970","0.00","30,633,530",,,
2103,025870,신라에스지,"6,500","250","4.0","20,943","136,074,990","6,320","6,660","6,300","26,000,000,000","0.00","4,000,000",,,
2104,051160,지어소프트,"1,880","40","2.2","61,353","112,873,490","1,860","1,885","1,815","25,909,793,400","0.00","13,781,805",,,
2105,002025,코오롱우,"24,000","0","0.0","681","16,310,400","24,200","24,200","23,800","25,833,360,000","0.00","1,076,390",,,
2106,008830,대동기어,"28,600","-200","-0.7","3,101","89,343,800","28,950","29,450","28,350","25,704,307,200","0.00","898,752",,,
2107,070590,한솔인티큐브,"1,850","0","0.0","0","0","0","0","0","25,677,113,850","0.00","13,879,521",,,
2108,217190,제너셈,"2,900","-135","-4.4","161,816","477,256,830","3,035","3,060","2,870","25,430,604,600","0.00","8,769,174",,,
2109,008500,일정실업,"21,100","-50","-0.2","177","3,735,100","21,150","21,150","21,050","25,320,000,000","0.00","1,200,000",,,
2110,000725,현대건설우,"256,000","-12,500","-4.7","10,818","2,723,537,000","269,500","269,500","234,000","25,307,136,000","0.00","98,856",,,
2111,019490,하이트론,"4,515","-50","-1.1","5,282","24,125,520","4,565","4,630","4,500","24,971,268,525","0.00","5,530,735",,,
2112,026910,광진실업,"3,895","0","0.0","24,197","95,310,790","3,895","4,040","3,895","24,949,052,475","0.00","6,405,405",,,
2113,225220,제놀루션,"8,440","-210","-2.4","1,570","12,952,400","8,210","8,450","8,200","24,449,776,920","0.00","2,896,893",,,
2114,252370,유쎌,"20,300","0","0.0","0","0","0","0","0","24,360,000,000","0.00","1,200,000",,,
2115,242350,피엔아이컴퍼니,"5,280","285","5.7","6,306","26,835,840","5,400","5,400","4,250","24,352,521,600","0.00","4,612,220",,,
2116,258540,스템랩,"16,400","-550","-3.2","109","1,793,100","16,950","16,950","16,400","24,125,170,800","0.00","1,471,047",,,
2117,205290,케미메디,"3,205","10","0.3","2,549","7,901,815","3,300","3,300","3,005","24,047,634,210","0.00","7,503,162",,,
2118,013720,청보산업,"2,935","-75","-2.5","351,823","1,041,921,420","2,980","3,015","2,900","24,004,692,885","0.00","8,178,771",,,
2119,243870,굿센,"17,800","2,300","14.8","1","17,800","17,800","17,800","17,800","23,957,927,800","0.00","1,345,951",,,
2120,08537M,루트로닉3우C,"21,050","50","0.2","123","2,473,150","20,000","22,000","20,000","23,491,800,000","0.00","1,116,000",,,
2121,238500,로보쓰리,"4,975","-25","-0.5","15","74,750","4,995","4,995","4,975","23,293,775,850","0.00","4,682,166",,,
